URL,AI Applications,Similarity Scores
https://link.springer.com/content/pdf/10.1186/s12911-020-01332-6.pdf,"['Clinical Decision Support', 'Medical Imaging AI', 'Predictive Analytics']","{'Clinical Decision Support': 0.6519803184534525, 'Medical Imaging AI': 0.6036306103823393, 'Predictive Analytics': 0.6028850849366609}"
https://openheart.bmj.com/content/openhrt/10/2/e002432.full.pdf,"['Clinical Decision Support', 'Medical Imaging AI', 'Predictive Analytics', 'Research and Clinical Trial AI', 'Patient-facing AI']","{'Clinical Decision Support': 0.6444314371072587, 'Medical Imaging AI': 0.609159477021362, 'Predictive Analytics': 0.6313824210117545, 'Research and Clinical Trial AI': 0.6011079863634138, 'Patient-facing AI': 0.6461292880065371}"
"https://www.jkimsu.com/jkimsu-vol13no3/JKIMSU,%20Vol.%2013,%20No.%203,%20July-September%202024%20Page%2014-24.pdf","['Medical Imaging AI', 'Operational and Administrative Automation', 'Patient-facing AI', 'Education and Training AI', 'Research and Clinical Trial AI', 'Public Health AI', 'Clinical Decision Support', 'Predictive Analytics', 'Robotics and Surgical AI']","{'Medical Imaging AI': 0.6603856142168743, 'Operational and Administrative Automation': 0.6585961850491971, 'Patient-facing AI': 0.6221346527525068, 'Education and Training AI': 0.6249620770850446, 'Research and Clinical Trial AI': 0.6105301965369748, 'Public Health AI': 0.6290617244154626, 'Clinical Decision Support': 0.6584212289779052, 'Predictive Analytics': 0.628851601710091, 'Robotics and Surgical AI': 0.6219716510710304}"
https://imrjr.com/wp-content/uploads/2025/04/IMRJR.2025.020408.pdf,"['Medical Imaging AI', 'Clinical Decision Support', 'Education and Training AI', 'Research and Clinical Trial AI', 'Public Health AI', 'Operational and Administrative Automation']","{'Medical Imaging AI': 0.6393647680005214, 'Clinical Decision Support': 0.6006891964897471, 'Education and Training AI': 0.6113324882188378, 'Research and Clinical Trial AI': 0.6097037772233433, 'Public Health AI': 0.6129318918684119, 'Operational and Administrative Automation': 0.6155470038204855}"
https://premierscience.com/wp-content/uploads/2024/10/pjai-24-405.pdf,"['Medical Imaging AI', 'Clinical Decision Support', 'Clinical Documentation AI', 'Operational and Administrative Automation', 'Education and Training AI', 'Research and Clinical Trial AI', 'Robotics and Surgical AI', 'Patient-facing AI', 'Public Health AI']","{'Medical Imaging AI': 0.6571646858903615, 'Clinical Decision Support': 0.6265195301120068, 'Clinical Documentation AI': 0.6211371121793933, 'Operational and Administrative Automation': 0.649727165783758, 'Education and Training AI': 0.6155270107179934, 'Research and Clinical Trial AI': 0.6309056313858803, 'Robotics and Surgical AI': 0.6532809260465797, 'Patient-facing AI': 0.6536939878375062, 'Public Health AI': 0.6593516143690841}"
https://www.himss.org/sites/hde/files/media/file/2021/09/28/stateofhealthcareppt_emc_sofo_070821-final.pdf,['Robotics and Surgical AI'],{'Robotics and Surgical AI': 0.6017743102486538}
https://centralsouthernohio.himss.org/sites/hde/files/2023-12/1c-ai-in-healthcare-hope-vs-hype-csohimss-27-sept-2019.pdf,"['Medical Imaging AI', 'Predictive Analytics', 'Patient-facing AI']","{'Medical Imaging AI': 0.6263842335243652, 'Predictive Analytics': 0.6117573629121439, 'Patient-facing AI': 0.612233724036542}"
https://www.aha.org/system/files/media/file/2025/01/aha-comments-on-cms-medicare-advantage-part-d-proposed-rule-for-contract-year-2026-letter-1-27-2024.pdf,[],{}
https://www.aha.org/system/files/media/file/2020/12/aha-member-value-2020_V2.pdf,[],{}
https://www.nlm.nih.gov/od/bor/February_2024_BOR_Final_Minutes_Accessible.pdf,[],{}
https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.1319.pdf,[],{}
https://ahca.myflorida.com/content/download/25608/file/10819.pdf,[],{}
https://zenodo.org/records/7217975/files/HHAI%20Paper%202022.pdf,"['Operational and Administrative Automation', 'Patient-facing AI', 'Education and Training AI', 'Medical Imaging AI']","{'Operational and Administrative Automation': 0.631048512536466, 'Patient-facing AI': 0.6222251713576573, 'Education and Training AI': 0.6318240059777294, 'Medical Imaging AI': 0.6042247661271107}"
https://data.aclum.org/storage/2025/01/NIST_www_nist_gov_system_files_documents_2019_08_10_ai_standards_fedengagement_plan_9aug2019.pdf,[],{}
http://large.stanford.edu/courses/2018/ph241/cheng1/docs/ai-eop-oct16.pdf,"['Education and Training AI', 'Clinical Decision Support', 'Research and Clinical Trial AI', 'Public Health AI']","{'Education and Training AI': 0.6361166985395731, 'Clinical Decision Support': 0.607514303014219, 'Research and Clinical Trial AI': 0.6548397927675534, 'Public Health AI': 0.6729221878790144}"
https://prevencionulcerasyheridas.com/wp-content/uploads/2023/10/Post1_1.pdf,[],{}
https://www.cureus.com/articles/304959-the-potential-of-artificial-intelligence-in-unveiling-healthcares-future.pdf,"['Patient-facing AI', 'Robotics and Surgical AI', 'Education and Training AI', 'Research and Clinical Trial AI', 'Medical Imaging AI', 'Public Health AI', 'Operational and Administrative Automation', 'Clinical Documentation AI', 'Predictive Analytics', 'Clinical Decision Support']","{'Patient-facing AI': 0.6375582263621519, 'Robotics and Surgical AI': 0.6364568825104114, 'Education and Training AI': 0.6181939076631392, 'Research and Clinical Trial AI': 0.6209417570586307, 'Medical Imaging AI': 0.6588900609420337, 'Public Health AI': 0.609398209277226, 'Operational and Administrative Automation': 0.6342253499371542, 'Clinical Documentation AI': 0.6440536706161085, 'Predictive Analytics': 0.6082636719239191, 'Clinical Decision Support': 0.6428189136586948}"
https://aspe.hhs.gov/sites/default/files/documents/fc24e0441e29b1c010b0b9713cff8b2d/PTAC-TCOC-Escan-Suppl-Vol2.pdf,[],{}
https://www.healthit.gov/sites/default/files/2024-09/Valerie%20DeMarchi.pdf,[],{}
https://www.in.gov/fssa/files/IN_HIP_SMI_Amendment_Approval_12-20-2019.pdf,[],{}
https://nationalfairhousing.org/wp-content/uploads/2025/03/NFHA_RFI-on-AI-Action-Plan_03-15-2024-1.pdf,[],{}
https://pdfs.semanticscholar.org/2702/652bb897688f27c582445ef199d9008941c9.pdf,[],{}
https://law.yale.edu/sites/default/files/area/center/mfia/document/infopack.pdf,[],{}
https://billtexts.s3.amazonaws.com/ca/ca-analysishttps-leginfo-legislature-ca-gov-faces-billAnalysisClient-xhtml-bill-id-202520260AB1018-ca-analysis-384363.pdf,[],{}
https://journalwjarr.com/sites/default/files/fulltext_pdf/WJARR-2025-0192.pdf,[],{}
https://www.gjmedph.com/Uploads/O9_Vol14_No2_2025.pdf,['Public Health AI'],{'Public Health AI': 0.6241566600398247}
https://braininitiative.nih.gov/sites/default/files/documents/2024%20NIH%20BRAIN%20NeuroAI%20Workshop%20Final%20Program%20Book_508c%201.pdf,[],{}
https://www.ninds.nih.gov/sites/default/files/documents/ADRD%20Summit%202022%20Report%20to%20NINDS%20Council%20FINAL_508C.pdf,[],{}
https://assets.pubpub.org/brk3kbtb/61624389321726.pdf,[],{}
https://knowledge.uchicago.edu/record/7438/files/Toward-fairness-in-artificial-intelligence-for-medical-image-analysis.pdf,['Medical Imaging AI'],{'Medical Imaging AI': 0.6567437768188653}
http://www.matjazperc.com/publications/JEconCultSoc_69_159.pdf,['Education and Training AI'],{'Education and Training AI': 0.6015599801352897}
https://ai-forum.com/wp-content/uploads/Understanding-Bias-in-Facial-Recognition-Technologies.pdf,[],{}
https://afutureworththinkingabout.com/wp-content/uploads/2024/01/Bias-Optimizers-PREPRINT.pdf,[],{}
https://journalofethics.ama-assn.org/sites/journalofethics.ama-assn.org/files/2018-06/vm-1410.pdf,[],{}
https://aspe.hhs.gov/sites/default/files/private/pdf/259016/ONCPROFinalReportFinal.pdf,['Clinical Decision Support'],{'Clinical Decision Support': 0.6703203902919104}
https://nppes.cms.hhs.gov/IAWebContent/FAQs.pdf,[],{}
https://cms.hhs.gov/Regulations-and-Guidance/Legislation/EHRIncentivePrograms/Downloads/EHR_Medicare_Stg1_BegGuide.pdf,[],{}
https://www.healthit.gov/sites/default/files/page/2020-03/ONCPROFinalReportFinal.pdf,['Clinical Decision Support'],{'Clinical Decision Support': 0.6703203902919104}
https://www.healthit.gov/sites/default/files/page/2018-03/Population%20Level%20Data%20Export%20Meeting%20Summary%20Report_0.pdf,['Public Health AI'],{'Public Health AI': 0.6271135604428808}
https://seed.nih.gov/sites/default/files/2023-09/Device-Reimbursement-Case-Study-2.pdf,"['Patient-facing AI', 'Robotics and Surgical AI']","{'Patient-facing AI': 0.6847452704107425, 'Robotics and Surgical AI': 0.6008252402010524}"
https://www.nlm.nih.gov/od/bor/Sep_2022_BOR_Final_Minutes_Accessible.pdf,[],{}
https://nvlpubs.nist.gov/nistpubs/ir/2023/NIST.IR.8432.pdf,[],{}
https://www.cms.gov/regulations-and-guidance/legislation/ehrincentiveprograms/downloads/ehr_medicare_stg1_begguide.pdf,[],{}
https://portal.ct.gov/-/media/OHS/Health-IT-Advisory-Council/Agendas/2021-2024-Meetings/2-15-24/OHS_HITAC_Meeting_Presentation_02-15-2024.pdf,[],{}
https://finance.ky.gov/eProcurement/MolinaResponse/I.C.21%20Pharmacy%20Benefits.pdf,[],{}
https://www.health.ny.gov/health_care/managed_care/appextension/docs/2024-01-09_ny_stc.pdf,[],{}
https://health.ny.gov/health_care/medicaid/ebbrac/meetings/2024/docs/policy_brief_rpt.pdf,[],{}
https://www.oregon.gov/oha/HPA/OHIT/Documents/HealthShare2024HealthITRoadmap.pdf,[],{}
https://www.urac.org/wp-content/uploads/2021/02/DubaiTelehealthRequirementsv2-022021.pdf,[],{}
https://hcttf.org/wp-content/uploads/2025/06/HCTTF-Recommendations-on-the-CMS-Health-Tech-Ecosystems-RFI_consolidated-feedback.pdf,[],{}
https://www.iderha.org/sites/iderha/files/2024-05/D6.2%20Report%20on%20Global%20Regulatory%20Best%20Practices%20Analysis_v2.0.pdf,"['Research and Clinical Trial AI', 'Predictive Analytics']","{'Research and Clinical Trial AI': 0.6569847326672122, 'Predictive Analytics': 0.6340123416803999}"
https://www.aub.edu/fm/CaMOP/Documents/Mobile-Devices-Health.pdf,"['Patient-facing AI', 'Public Health AI']","{'Patient-facing AI': 0.6411843824963802, 'Public Health AI': 0.6583069847064948}"
https://www.apple.com/healthcare/docs/products-platform/Deploying_iPhone_for_Clinical_Communication_and_Nursing_Care.pdf,[],{}
https://ijetrm.com/issues/files/Apr-2024-11-1744382302-AUG202428.pdf,"['Public Health AI', 'Operational and Administrative Automation']","{'Public Health AI': 0.6118089982403215, 'Operational and Administrative Automation': 0.6014513932398096}"
https://houstonhealthlaw.scholasticahq.com/article/128623.pdf,"['Patient-facing AI', 'Clinical Documentation AI', 'Medical Imaging AI', 'Operational and Administrative Automation']","{'Patient-facing AI': 0.6158668606079373, 'Clinical Documentation AI': 0.6287650007191736, 'Medical Imaging AI': 0.6010987373445752, 'Operational and Administrative Automation': 0.6036904557057936}"
https://www.indjcst.com/archiver/archives/encrypted_cloud_based_health_appointment_system_using_ai.pdf,"['Clinical Documentation AI', 'Operational and Administrative Automation', 'Patient-facing AI']","{'Clinical Documentation AI': 0.6003688914711464, 'Operational and Administrative Automation': 0.6432285898438643, 'Patient-facing AI': 0.6368353082597756}"
https://www.ama-assn.org/system/files/2018-11/a18-status-report.pdf,[],{}
https://osp.od.nih.gov/wp-content/uploads/Public_Comments_Data_Managment_Sharing_Citation.pdf,[],{}
https://aspe.hhs.gov/sites/default/files/documents/6f3d8cbc2bd8bf52c34aa69510d06434/PTAC-TCOC-RTS.pdf,[],{}
https://www.healthit.gov/sites/default/files/facas/2018-10-17_NCVHS%20Predictability%20Roadmap%20Narrative%20Report%20September%202018_508.pdf,[],{}
https://mmshub.cms.gov/sites/default/files/June-2024-TEP-ACP-Summary-Report.pdf,[],{}
https://ciapm.chhs.ca.gov/docs/reports/20190826-Evaluations_Report_on_CIAPM_Projects_2015-2018_ADA.pdf,"['Medical Imaging AI', 'Education and Training AI', 'Research and Clinical Trial AI']","{'Medical Imaging AI': 0.6456861458097172, 'Education and Training AI': 0.6054573717677199, 'Research and Clinical Trial AI': 0.6275988203434568}"
https://coi.isc.idaho.gov/docs/ISC-52636-2025/2025/013025-Declaration-Anne-Haws.pdf,[],{}
https://aspe.hhs.gov/sites/default/files/2021-07/covid-pcor-report.pdf,"['Research and Clinical Trial AI', 'Patient-facing AI', 'Public Health AI']","{'Research and Clinical Trial AI': 0.6071274221786803, 'Patient-facing AI': 0.6005644301131972, 'Public Health AI': 0.6269852621498715}"
https://aspe.hhs.gov/sites/default/files/private/pdf/259016/PCOR-Data-Infrastructure.pdf,[],{}
https://edrn.nci.nih.gov/documents/1383/03-EDRN_--_FL_--_Oral_Presentation.pdf,[],{}
https://edrn.nci.nih.gov/documents/1331/EDRN_Federated_Learning.pdf,[],{}
https://www.nhlbi.nih.gov/sites/default/files/media/docs/NOITP_Data_Rep_MHP_FINAL_4-19-21.pdf,[],{}
https://csrc.nist.gov/csrc/media/presentations/2024/wpec2024-2a4/images-media/wpec2024-2a4-slides-james--NSF-PDaSP.pdf,[],{}
https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.1268.pdf,['Public Health AI'],{'Public Health AI': 0.6453763448873846}
https://cppa.ca.gov/meetings/materials/20240308_item4_draft_risk.pdf,[],{}
https://cppa.ca.gov/regulations/pdf/rm1_late_comments.pdf,[],{}
https://cppa.ca.gov/regulations/pdf/preliminary_drop_public_comments.pdf,[],{}
https://apcp.assembly.ca.gov/system/files/2025-05/5.27-background-paper-final_0.pdf,['Predictive Analytics'],{'Predictive Analytics': 0.6322716378032273}
https://cppa.ca.gov/meetings/materials/20250501_item4_draft_text.pdf,[],{}
https://www.itm-conferences.org/articles/itmconf/pdf/2025/07/itmconf_icsice2025_04002.pdf,[],{}
https://www.medrxiv.org/content/10.1101/2023.02.19.22279631v1.full.pdf,['Medical Imaging AI'],{'Medical Imaging AI': 0.61732873913243}
https://ijctjournal.org/wp-content/uploads/2025/04/Federated_Learning_with_Transformers__Privacy_Preserving_AI_at_Scale.pdf,[],{}
http://www.jatit.org/volumes/Vol102No9/15Vol102No9.pdf,[],{}
https://urfjournals.org/open-access/multi-brain-federated-learning-for-decentralized-ai-collaborative-privacy-preserving-models-across-domains.pdf,[],{}
https://ceur-ws.org/Vol-2573/PrivateNLP_InvitedTalk1.pdf,[],{}
http://sis.eng.usf.edu/Papers/radiology25.pdf,['Medical Imaging AI'],{'Medical Imaging AI': 0.6418476031991527}
https://ebiquity.umbc.edu/get/a/publication/1438.pdf,[],{}
https://www.ccs.uky.edu/wp-content/uploads/2025/01/20241121-CohenArchboldAndUsmanHassan-PrivateMachineLearning.pdf,[],{}
https://dpo-india.com/Resources/Global_Privacy_Control/national_strategy_to_advance_privacy_preserving_data_sharing_and_analytics.pdf,[],{}
https://www.nature.com/articles/s41598-025-97565-4.pdf,"['Medical Imaging AI', 'Patient-facing AI', 'Education and Training AI', 'Research and Clinical Trial AI', 'Public Health AI']","{'Medical Imaging AI': 0.6738783715324125, 'Patient-facing AI': 0.6275971468642485, 'Education and Training AI': 0.6001754841050412, 'Research and Clinical Trial AI': 0.6015443702735758, 'Public Health AI': 0.6122717702535587}"
https://www.informationpolicycentre.com/uploads/5/7/1/0/57104281/cipl_pets_and_ppts_in_ai_mar25.pdf,[],{}
https://journalwjarr.com/sites/default/files/fulltext_pdf/WJARR-2025-1099.pdf,[],{}
https://www.informationpolicycentre.com/uploads/5/7/1/0/57104281/cipl-understanding-pets-and-ppts-dec2023.pdf,[],{}
https://www.thieme-connect.com/products/ejournals/pdf/10.1055/s-0041-1740630.pdf,"['Research and Clinical Trial AI', 'Medical Imaging AI']","{'Research and Clinical Trial AI': 0.602209501721772, 'Medical Imaging AI': 0.60262260705431}"
https://ijrpr.com/uploads/V6ISSUE3/IJRPR41146.pdf,[],{}
https://ijarasem.com/admin/img/32_Federated.pdf,['Research and Clinical Trial AI'],{'Research and Clinical Trial AI': 0.6035298820046617}
https://terra-docs.s3.us-east-2.amazonaws.com/IJHSR/Articles/volume5-issue1/2023_51_p99_Nam.pdf,['Medical Imaging AI'],{'Medical Imaging AI': 0.612457792763899}
https://journalwjarr.com/sites/default/files/fulltext_pdf/WJARR-2025-0268.pdf,[],{}
https://www.healthit.gov/sites/default/files/10-30-ucsd-dbmi-onc-blockchain-challenge.pdf,[],{}
https://sciendo.com/2/v2/download/article/10.2478/ias-2024-0017.pdf,[],{}
https://www.healthit.gov/sites/default/files/page/2022-10/Priorities%20to%20Accelerate%20Workflow%20Automation-508-1022.pdf,['Operational and Administrative Automation'],{'Operational and Administrative Automation': 0.6052669037756726}
https://www.cms.gov/files/document/reimagining-rural-health-strategy.pdf,[],{}
https://cim.legislature.ohio.gov/assets/organizations/commission-on-infant-mortality/files/riskld-driving-better-outcomes-and-reduced-racial-disparities-in-pregnancy.pdf,[],{}
https://www.pa.gov/content/dam/copapwp-pagov/en/dhs/documents/ehealth/documents/pa-ehealth-advisory-board-meeting-slides_8-2-2024.pdf,[],{}
https://www3.weforum.org/docs/WEF_Scaling_Smart_Solutions_with_AI_in_Health_Unlocking_Impact_on_High_Potential_Use_Cases.pdf,"['Public Health AI', 'Research and Clinical Trial AI', 'Operational and Administrative Automation', 'Patient-facing AI', 'Education and Training AI', 'Medical Imaging AI', 'Robotics and Surgical AI', 'Predictive Analytics', 'Clinical Documentation AI']","{'Public Health AI': 0.6319713399866221, 'Research and Clinical Trial AI': 0.6541123501839783, 'Operational and Administrative Automation': 0.6276611543426215, 'Patient-facing AI': 0.6519501417279021, 'Education and Training AI': 0.6166447898181798, 'Medical Imaging AI': 0.6410711415484435, 'Robotics and Surgical AI': 0.6258416214969517, 'Predictive Analytics': 0.6375083273355218, 'Clinical Documentation AI': 0.6297640144770366}"
https://www.broadbandcommission.org/Documents/working-groups/AIinHealth_Report.pdf,"['Public Health AI', 'Robotics and Surgical AI', 'Education and Training AI', 'Patient-facing AI', 'Research and Clinical Trial AI', 'Operational and Administrative Automation', 'Clinical Decision Support', 'Medical Imaging AI', 'Predictive Analytics', 'Clinical Documentation AI']","{'Public Health AI': 0.6493059891615652, 'Robotics and Surgical AI': 0.6292718156552314, 'Education and Training AI': 0.6115852790775732, 'Patient-facing AI': 0.6348866141208386, 'Research and Clinical Trial AI': 0.6621305181166602, 'Operational and Administrative Automation': 0.6571154167412968, 'Clinical Decision Support': 0.6594826833521517, 'Medical Imaging AI': 0.6383687722063632, 'Predictive Analytics': 0.6192941360936923, 'Clinical Documentation AI': 0.6073492354150725}"
https://www.ijmsm.org/volume2-issue1/IJMSM-V2I1P106.pdf,[],{}
https://interscity.org/assets/iyda_iotjournal21.pdf,"['Public Health AI', 'Predictive Analytics']","{'Public Health AI': 0.6286689164142505, 'Predictive Analytics': 0.6194957782940724}"
https://www.uth.edu/it/review/uthealth-houston-it-review-2025.pdf,['Clinical Decision Support'],{'Clinical Decision Support': 0.6438761257783466}
https://cesr.usc.edu/documents/WP_2015_008.pdf,[],{}
https://billtexts.s3.amazonaws.com/ca/ca-analysishttps-leginfo-legislature-ca-gov-faces-billAnalysisClient-xhtml-bill-id-202520260SB813-ca-analysis-385349.pdf,[],{}
https://hpn-usa.com/wp-content/uploads/2024/09/HPN-USA-Guide-2024-Final.pdf,"['Clinical Documentation AI', 'Operational and Administrative Automation']","{'Clinical Documentation AI': 0.6364674146991496, 'Operational and Administrative Automation': 0.6931024975820653}"
https://digitalhealthcanada.com/wp-content/uploads/2025/05/Setting-the-Winning-Conditions-for-AI-powered-Healthcare-CHIEF-ONLY.pdf,"['Operational and Administrative Automation', 'Public Health AI', 'Clinical Documentation AI', 'Education and Training AI']","{'Operational and Administrative Automation': 0.6291218453760183, 'Public Health AI': 0.613573213837326, 'Clinical Documentation AI': 0.6212140732139049, 'Education and Training AI': 0.6024009577115832}"
https://www.brainomix.com/media/05ljuidq/deployment-of-ai_nhs_glip_2024.pdf,"['Operational and Administrative Automation', 'Education and Training AI', 'Clinical Decision Support', 'Clinical Documentation AI', 'Medical Imaging AI', 'Research and Clinical Trial AI', 'Public Health AI', 'Patient-facing AI']","{'Operational and Administrative Automation': 0.6379016516179616, 'Education and Training AI': 0.6241267211524706, 'Clinical Decision Support': 0.6325152675116731, 'Clinical Documentation AI': 0.647785844879524, 'Medical Imaging AI': 0.6255991888360677, 'Research and Clinical Trial AI': 0.6183501419536698, 'Public Health AI': 0.6045640596183596, 'Patient-facing AI': 0.6039215745489718}"
https://www.aha.org/system/files/media/file/2022/02/aha-strategic-plan-2022%E2%80%932024.pdf,[],{}
https://finance.ky.gov/eProcurement/HumanaResponse/164_I_C_26_Program%20Integrity_PROPRIETARY.pdf,[],{}
https://sitic.org/wordpress/wp-content/uploads/The-rise-of-digital-health-technologies-during-the-pandemic.pdf,"['Public Health AI', 'Patient-facing AI', 'Medical Imaging AI']","{'Public Health AI': 0.6525611123975252, 'Patient-facing AI': 0.6561495524793196, 'Medical Imaging AI': 0.6686002322511699}"
https://globaldataalliance.org/wp-content/uploads/2024/10/10162024gdaabdhealthdata.pdf,"['Research and Clinical Trial AI', 'Patient-facing AI']","{'Research and Clinical Trial AI': 0.6052818851053309, 'Patient-facing AI': 0.6560785555810886}"
https://pdfs.semanticscholar.org/137a/56671b465928b43c402555fc6e5412bf3d78.pdf,"['Patient-facing AI', 'Medical Imaging AI', 'Clinical Documentation AI', 'Education and Training AI', 'Clinical Decision Support', 'Robotics and Surgical AI', 'Research and Clinical Trial AI', 'Public Health AI']","{'Patient-facing AI': 0.6407391109679758, 'Medical Imaging AI': 0.6234032368000224, 'Clinical Documentation AI': 0.6698573698446424, 'Education and Training AI': 0.6085223191872405, 'Clinical Decision Support': 0.6730677600631553, 'Robotics and Surgical AI': 0.6139745444518356, 'Research and Clinical Trial AI': 0.6176127603063516, 'Public Health AI': 0.6528989382139572}"
https://futureoflife.org/wp-content/uploads/2024/02/Patrick-Owoche-Role-of-AI-in-Reducing-Maternal-Mortality.pdf,"['Patient-facing AI', 'Public Health AI', 'Medical Imaging AI', 'Clinical Documentation AI', 'Education and Training AI', 'Clinical Decision Support', 'Operational and Administrative Automation', 'Robotics and Surgical AI']","{'Patient-facing AI': 0.651863996628017, 'Public Health AI': 0.620146946712143, 'Medical Imaging AI': 0.6308674134366962, 'Clinical Documentation AI': 0.6495115982397688, 'Education and Training AI': 0.6206799152307424, 'Clinical Decision Support': 0.634798634376816, 'Operational and Administrative Automation': 0.6594065258112634, 'Robotics and Surgical AI': 0.6197835921598689}"
http://www.duke.nus.edu/docs/librariesprovider5/whitepaper/2024_wp001_ai-for-population-health-and-digital-health-in-singapore.pdf,"['Public Health AI', 'Operational and Administrative Automation', 'Patient-facing AI', 'Research and Clinical Trial AI', 'Education and Training AI', 'Predictive Analytics']","{'Public Health AI': 0.6338284647272572, 'Operational and Administrative Automation': 0.6122304910141116, 'Patient-facing AI': 0.631671170559695, 'Research and Clinical Trial AI': 0.6037556705880716, 'Education and Training AI': 0.6082683815260441, 'Predictive Analytics': 0.6268772613437349}"
https://www.hks.harvard.edu/sites/default/files/2024-12/24_Barroso_Digital_v3.pdf,"['Operational and Administrative Automation', 'Patient-facing AI', 'Education and Training AI']","{'Operational and Administrative Automation': 0.6084987843751429, 'Patient-facing AI': 0.603211492521718, 'Education and Training AI': 0.6073397911735996}"
https://pdf4pro.com/amp/cdn/the-rise-of-digital-health-technologies-during-the-pandemic-787059.pdf,"['Public Health AI', 'Patient-facing AI', 'Medical Imaging AI']","{'Public Health AI': 0.6525611123975252, 'Patient-facing AI': 0.6561495524793196, 'Medical Imaging AI': 0.6686002322511699}"
https://www.uschamber.com/assets/documents/Digitization-Delivers-Japans-Digital-Health-Transformation.pdf,['Research and Clinical Trial AI'],{'Research and Clinical Trial AI': 0.6016282283007189}
https://sciresjournals.com/ijlsra/sites/default/files/IJLSRA-2024-0040.pdf,"['Patient-facing AI', 'Medical Imaging AI', 'Clinical Documentation AI', 'Education and Training AI', 'Clinical Decision Support', 'Robotics and Surgical AI', 'Research and Clinical Trial AI', 'Public Health AI']","{'Patient-facing AI': 0.6407391109679758, 'Medical Imaging AI': 0.6234032368000224, 'Clinical Documentation AI': 0.6698573698446424, 'Education and Training AI': 0.6085223191872405, 'Clinical Decision Support': 0.6730677600631553, 'Robotics and Surgical AI': 0.6139745444518356, 'Research and Clinical Trial AI': 0.6176127603063516, 'Public Health AI': 0.6528989382139572}"
https://www.lw.com/admin/upload/SiteAttachments/DH24-Chapter-3-Latham-Watkins.pdf,['Patient-facing AI'],{'Patient-facing AI': 0.6185320199776676}
https://assets.cureus.com/uploads/review_article/pdf/321777/20250526-642307-txlcnn.pdf,"['Medical Imaging AI', 'Research and Clinical Trial AI', 'Patient-facing AI', 'Public Health AI', 'Clinical Documentation AI', 'Clinical Decision Support', 'Operational and Administrative Automation', 'Robotics and Surgical AI', 'Education and Training AI']","{'Medical Imaging AI': 0.6287825057527003, 'Research and Clinical Trial AI': 0.6240695485804207, 'Patient-facing AI': 0.6356847445133361, 'Public Health AI': 0.6350548358709478, 'Clinical Documentation AI': 0.6405771341091154, 'Clinical Decision Support': 0.618830465517493, 'Operational and Administrative Automation': 0.632129556076794, 'Robotics and Surgical AI': 0.6263323039124655, 'Education and Training AI': 0.6287693478655849}"
"https://jkimsu.com/jkimsu-vol12no4/JKIMSU,%20Vol.%2012,%20No.%204,%20October-December%202023%20Page%2015-26.pdf","['Patient-facing AI', 'Research and Clinical Trial AI', 'Public Health AI', 'Robotics and Surgical AI', 'Operational and Administrative Automation', 'Education and Training AI']","{'Patient-facing AI': 0.6346141209716789, 'Research and Clinical Trial AI': 0.6248606338187043, 'Public Health AI': 0.6311111063093282, 'Robotics and Surgical AI': 0.6024979985418505, 'Operational and Administrative Automation': 0.620044043090147, 'Education and Training AI': 0.6299774849817253}"
http://www.naisjournal.com/static/upload/file/20250326/1742973661900248.pdf,"['Research and Clinical Trial AI', 'Medical Imaging AI', 'Robotics and Surgical AI', 'Predictive Analytics', 'Patient-facing AI', 'Public Health AI', 'Operational and Administrative Automation', 'Clinical Decision Support']","{'Research and Clinical Trial AI': 0.605411804749848, 'Medical Imaging AI': 0.6386945928260912, 'Robotics and Surgical AI': 0.6311401861627421, 'Predictive Analytics': 0.6141566518554098, 'Patient-facing AI': 0.6339491772418137, 'Public Health AI': 0.6234250834667745, 'Operational and Administrative Automation': 0.6294795807427181, 'Clinical Decision Support': 0.6687159594194495}"
https://ijetrm.com/issues/files/Apr-2025-06-1743915391-APR10.pdf,"['Clinical Documentation AI', 'Operational and Administrative Automation', 'Patient-facing AI', 'Medical Imaging AI', 'Research and Clinical Trial AI', 'Public Health AI', 'Robotics and Surgical AI', 'Clinical Decision Support']","{'Clinical Documentation AI': 0.6200011603583145, 'Operational and Administrative Automation': 0.6487123039095196, 'Patient-facing AI': 0.6387947866490019, 'Medical Imaging AI': 0.6418244751275823, 'Research and Clinical Trial AI': 0.6076602347100638, 'Public Health AI': 0.6189514857098479, 'Robotics and Surgical AI': 0.643627385358836, 'Clinical Decision Support': 0.6124846560441111}"
https://journalofethics.ama-assn.org/sites/joedb/files/2022-04/cscm4-peer-2204_0.pdf,[],{}
https://www.nichd.nih.gov/sites/default/files/inline-files/PCORTF_Pediatric_Record_Linkage_Governance_Assessment_Formatted120423.pdf,[],{}
https://oag.ca.gov/system/files/attachments/press-docs/NTIA%20AI%20Comment.pdf,[],{}
