url,predicted_specialty
https://law-ai.org/wp-content/uploads/2024/11/The-Role-of-Compute-Thresholds-for-AI-Governance.pdf,unclassified
https://www.hks.harvard.edu/sites/default/files/2023-11/2021_25_nonnecke_and_dawson_human_rights_implications.pdf,unclassified
https://hai.stanford.edu/sites/default/files/2021-10/HAI_NRCR_2021_0.pdf,infectious_diseases
https://s3.us-east-1.amazonaws.com/files.cnas.org/documents/CNAS-Report-Tech-Secure-Chips-Jan-24-finalb.pdf,unclassified
https://www.alain-bensoussan.com/wp-content/uploads/2017/06/preparing_for_the_future_of_ai.pdf,neurology
https://brand.amia.org/m/619a63e7f108bfc/original/FY26-Patient-ID-Now-Letter-Congress-Repeal-Section-510.pdf,unclassified
https://365.himss.org/sites/himss365/files/365/handouts/552651968/handout-42_FINAL.pdf,unclassified
https://www.aha.org/system/files/media/file/2023/12/Environmental_Scan_2024-Leadership-Discussion-Guide.pdf,unclassified
https://www.aha.org/system/files/media/file/2019/03/Leading_the_Charge_for_Disruptive_Innovation_11-29.pdf,unclassified
https://forms.ihi.org/hubfs/2025%20Congress%20Continuing%20Education%20Credits%20by%20Session%20v1.pdf,unclassified
https://www.ihi.org/sites/default/files/2023-10/ExperiencedBasedCodesign_InnovationCaseStudy.pdf,oncology
https://www.ruralhealth.us/nationalruralhealth/media/documents/events/2025/2025-ac-rhis-agenda.pdf,psychiatry
https://www.cms.hhs.gov/manuals/downloads/som107ap_b_hha.pdf,"pathology, psychiatry, infectious_diseases"
https://www.healthit.gov/sites/default/files/2025-01/SAFER-Guides-2024-Update-David-Hunt-Hunt_508.pdf,unclassified
https://www.healthit.gov/sites/default/files/topiclanding/2025-01/1.%20Clinical%20Communication%20Final.pdf,unclassified
https://www.healthit.gov/sites/default/files/2024-09/Sheeva%20Azma.pdf,unclassified
https://www.healthit.gov/sites/default/files/topiclanding/2025-01/3.%20CPOE%20Final.pdf,unclassified
https://mmshub.cms.gov/sites/default/files/QA-Summary-Final.pdf,unclassified
https://www.cms.gov/Regulations-and-Guidance/Guidance/Manuals/downloads/som107ap_b_hha.pdf,"pathology, psychiatry, infectious_diseases"
https://www.cms.gov/files/document/implementing-national-clas-lessons-field.pdf,unclassified
https://www.cms.gov/files/document/wiser-fact-sheet.pdf,unclassified
https://www.whitehouse.gov/wp-content/uploads/2025/02/AI-Memo-Fact-Sheet.pdf,unclassified
https://www.whitehouse.gov/wp-content/uploads/2020/11/M-21-06.pdf,unclassified
https://www.aim-ahead.net/media/raekwjgs/aim-ahead-bridge2ai-for-clinical-care-informational-webinar.pdf,unclassified
https://www.aim-ahead.net/media/3bjhb2xz/haller-nhlbi-ai-and-health-equity.pdf,unclassified
https://doc.alabama.gov/docs/AdminRegs/AR635.pdf,psychiatry
https://cdss.ca.gov/ord/entres/getinfo/pdf/rcfci3.pdf,"pulmonology, infectious_diseases"
https://ahca.myflorida.com/content/download/26705/file/2025.06.12%20SCHIP%20Draft%20Meeting%20Min%20%28CR%29%20%28MH%29%20%28CR%29%28PK%29.pdf,unclassified
https://health.hawaii.gov/dcab/files/2023/04/Access-to-HealthCare-Provider-rev09.23.pdf,unclassified
https://www.in.gov/health/files/Michelle_Ellison_Healthcare_Industry_Worker_Safety_and_Health.pdf,unclassified
https://publications.iowa.gov/50207/1/RIP_Brief_TPF-5%28438%29_AI-Powered_Improvements_to_Workzone_Management_and_Safety.pdf,unclassified
https://mhcc.maryland.gov/mhcc/pages/home/meeting_schedule/documents/presentations/2023/20230216/Ag4_MPSC_Report_to_MHCC_June%202022_December%202022.pdf,infectious_diseases
https://health.mn.gov/diseases/cardiovascular/documents/clinicalpiguide.pdf,"radiology, neurology"
https://www.lbo.ms.gov/misc/strategic/FY26/838-00-plan.pdf,unclassified
https://nitc.nebraska.gov/standards/8-609.pdf,unclassified
https://it.nv.gov/uploadedFiles/itnewnvgov/content/Governance/Policy%20on%20the%20Responsible%20and%20Ethical%20Use%20of%20Artificial%20Intelligence%20in%20Nevada%20-%20CIO%20Signed.pdf,unclassified
https://www.health.ny.gov/health_care/medicaid/redesign/docs/state_designated_health_homes_and_downstream_care_management_agencies.pdf,psychiatry
https://omh.ny.gov/omhweb/bh_services_council/omh-regulations-06162022.pdf,psychiatry
https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/it-policies/artificial%20intelligence%20policy.pdf,unclassified
https://eohhs.ri.gov/sites/g/files/xkgbur226/files/2024-10/HCSP%20Hospital%20Sector%20Working%20Group%20-%20Meeting%20%231_Presentation%20Deck.pdf,unclassified
https://www.tn.gov/content/dam/tn/tacir/2020publications/2020GPSmonitoring.pdf,unclassified
https://capitol.texas.gov/tlodocs/89R/analysis/pdf/HB04503H.pdf,unclassified
https://ai.utah.gov/wp-content/uploads/Executive-Summary-Best-Practices-Mental-Health-Therapists.pdf,unclassified
https://le.utah.gov/Session/2025/bills/introduced/HB0452.pdf,psychiatry
https://www.hca.wa.gov/assets/program/fact-sheet-ai-ethics-framework.pdf,unclassified
https://www.hca.wa.gov/assets/program/faq-AI-ethics-framework_0.pdf,unclassified
https://npsb.org/wp-content/uploads/2025/01/PCAST_Patient-Safety-Report_Sept2023.pdf,"surgery, cardiology"
https://www.apsf.org/wp-content/uploads/newsletters/2023/3801/APSF3704-2023-2-a01-artificial-intelligence.pdf,surgery
https://wcapdd.org/wp-content/uploads/2023/12/Attachment-A.pdf,"surgery, cardiology"
https://www.scitepress.org/Papers/2025/131871/131871.pdf,unclassified
https://www.uab.edu/shp/hsa/images/documents/continuing-education/2024-Keynote-Presentation-Tejal-Gandhi.pdf,unclassified
https://informatics.bmj.com/content/bmjhci/29/1/e100549.full.pdf,infectious_diseases
https://qualitysafety.bmj.com/content/qhc/early/2024/07/24/bmjqs-2023-016690.full.pdf,unclassified
https://languageworld.com/wp-content/uploads/2021/06/improvingpatientsafetyinhospitals.pdf,"surgery, cardiology"
https://journalofmedicalanddentalfrontiers.com/wp-content/uploads/2025/01/AI-in-health-care.pdf,unclassified
https://saudijournals.com/media/articles/SJM_95_159-162.pdf,unclassified
https://www.irjms.com/wp-content/uploads/2025/01/Manuscript_IRJMS_0991_WS.pdf,unclassified
https://www.allmultidisciplinaryjournal.com/uploads/archives/20250210182421_MGE-2025-1-334.1.pdf,unclassified
https://www.ahima.org/media/s1xllyii/ahima-workforce.pdf,unclassified
https://councilreports.ama-assn.org/councilreports/downloadreport?uri=/councilreports/a24_cms_rpt_7.pdf,unclassified
https://www.ama-assn.org/system/files/a25-omss-report-a.pdf,surgery
https://brand.amia.org/m/2cf7c483afbdc065/original/Bera-RFI-The-State-of-Artificial-Intelligence-in-Health-Care.pdf,unclassified
https://brand.amia.org/m/243dcd2d29eac541/original/AMIA-AI-One-Pager.pdf,unclassified
https://brand.amia.org/m/79a1206b35bd5962/original/AMIA-Factsheet_ASTP-NLM.pdf,unclassified
https://www.aha.org/system/files/media/file/2023/11/2024_AHA_Health_Care_Workforce_Scan-Summary.pdf,unclassified
https://www.ihi.org/sites/default/files/2024-05/Patient-Safety-AI_Considerations-for-Safety-Quality-Professionals.pdf,unclassified
https://www.ihi.org/sites/default/files/2024-05/Patient-Safety-AI_Considerations-for-Researchers.pdf,unclassified
https://www.ihi.org/sites/default/files/2024-05/Patient-Safety-AI_Considerations-for-Patients.pdf,unclassified
https://www.accessdata.fda.gov/cdrh_docs/pdf24/K240953.pdf,"radiology, cardiology"
https://www.accessdata.fda.gov/cdrh_docs/pdf23/K233955.pdf,radiology
https://ncvhs.hhs.gov/wp-content/uploads/2023/05/Presentation-NCVHS-FC-Meeting-Day-2-Artificial-Intelligence-Hoppe.pdf,unclassified
https://www.healthit.gov/sites/default/files/page/2023-12/HTI-1_DSI_fact%20sheet_508.pdf,unclassified
https://mmshub.cms.gov/sites/default/files/Del-8-17-MMS-OY1-Information-Session-April-2025.pdf,"surgery, pulmonology"
https://www.cdc.gov/global-health/media/pdfs/GDHS_Strategy2022_REV_508.pdf,infectious_diseases
https://apcp.assembly.ca.gov/system/files/2024-02/2.27-backgrounder-final.pdf,unclassified
https://ahea.assembly.ca.gov/system/files/2025-05/cedars-sinai-powerpoint-slides.pdf,unclassified
https://ciapm.chhs.ca.gov/docs/reports/20200327-Evaluations_Report_CIAPM_Projects_2015-2018_update.pdf,"oncology, radiology, cardiology, pathology, rheumatology, psychiatry, pediatrics, neurology, infectious_diseases"
https://data.hawaii.gov/wp-content/uploads/2025/03/CDO007-GenAI-Assistant-Technologies-Usage-Guidelines.pdf,unclassified
https://governor.maryland.gov/Lists/ExecutiveOrders/Attachments/31/EO%2001.01.2024.02%20Catalyzing%20the%20Responsible%20and%20Productive%20Use%20of%20Artificial%20Intelligence%20in%20Maryland%20State%20Government_Accessible.pdf,unclassified
https://hscrc.maryland.gov/Documents/QBR%20RY%202024%20Final%20Approved%20File.pdf,unclassified
https://capitol.texas.gov/tlodocs/89R/billtext/pdf/HB01709I.pdf,unclassified
https://www.hca.wa.gov/assets/program/breast_draft_key_qs_comments_response_082214[1]_0.pdf,"Obstetrics_Gynecology, oncology, radiology, pathology"
https://docs.legis.wisconsin.gov/misc/lc/hearing_testimony_and_materials/2021/sb562/sb0562_2021_10_27.pdf,"Obstetrics_Gynecology, cardiology, endocrinology, psychiatry, pediatrics"
https://dirjournal.org/pdf/beb8919b-f013-4ea1-b1c8-40332e840fe1/articles/dir.2024.242854/75-88.pdf,radiology
https://www.medrxiv.org/content/10.1101/2024.10.24.24316073.full.pdf,unclassified
https://www.sciencepolicyjournal.org/uploads/5/4/3/4/5434385/harve_etal_jspg-25-1_1.pdf,unclassified
https://rojournals.org/wp-content/uploads/2024/10/ROJBAS-42-P8-2024.pdf,unclassified
http://www.sciencepolicyjournal.org/uploads/5/4/3/4/5434385/livingston_jspg_v16.2.pdf,unclassified
https://pdfs.semanticscholar.org/0a8f/4ea6d604684c5167b9718c1eda74f8a39c29.pdf,unclassified
https://www.seahipublications.org/wp-content/uploads/2025/04/IJIISTR-J-19-2025.pdf,unclassified
https://caps.center.uconn.edu/wp-content/uploads/sites/3350/2021/08/2109.02202.pdf,unclassified
https://healthpolicy.duke.edu/sites/default/files/2022-01/Primary%20Slide%20Deck%20Understanding%20Bias%20and%20Fairness%20in%20AI-enabled%20Healthcare%20Software.pdf,unclassified
https://scholarship.law.vanderbilt.edu/context/faculty-publications/article/2352/viewcontent/Human_Centered_Design_to_Address_Biases_in_Artificial_Intelligence.pdf,unclassified
https://unu.edu/sites/default/files/2024-06/2-AI%20in%20SecSoc%202024.pdf,infectious_diseases
https://www.csus.edu/college/social-sciences-interdisciplinary-studies/public-policy-administration/_internal/_documents/thesis-bank/ruth-bahta-ppa-500-culminating-project.pdf,unclassified
https://www.gavinpublishers.com/assets/articles_pdf/AI-for-Equity-Developing-Adaptive-Bias-Detection-Frameworks-for-Healthcare-Algorithms-.pdf,unclassified
https://www.cureus.com/articles/230297-efficacy-of-ai-models-in-detecting-heart-failure-using-ecg-data-a-systematic-review-and-meta-analysis.pdf,cardiology
https://irjet.com/archives/V11/i6/IRJET-V11I6122.pdf,unclassified
https://www.irjmets.com/uploadedfiles/paper//issue_9_september_2024/61692/final/fin_irjmets1727091305.pdf,unclassified
https://assets.coalfire.com/prod/resources/Whitepapers/White-Paper-Risk-and-Governance-Strategies-for-AI-in-Healthcare.pdf,unclassified
https://sarpublication.com/media/articles/SARJET_71_33-48.pdf,unclassified
https://nhsjs.com/wp-content/uploads/2024/08/Evaluating-Gender-Bias-and-Fairness-in-Skin-Lesion-Diagnoses-using-Convolutional-Neural-Networks-2-1.pdf,"oncology, radiology, dermatology"
https://ijetrm.com/issues/files/Apr-2023-10-1744279646-NOV202309.pdf,unclassified
https://isarpublisher.com/backend/public/assets/articles/1749483106-ISARJMPS--1122024-GP.pdf,unclassified
https://ahima.org/media/nr5enxrw/final-ahima-health-equity-recommendations-fall-2022-v2.pdf,unclassified
https://brand.amia.org/m/7e1bc583a2d9527/original/ai-showcase-resources-2024.pdf,unclassified
https://www.himss.org/sites/hde/files/media/file/2021/08/04/cio-experience-guide_0.pdf,unclassified
https://legacy.himss.org/sites/hde/files/media/file/2024/07/10/sdoh_white-paper.pdf,infectious_diseases
https://www.aha.org/system/files/media/file/2024/07/paa-responsible-ai-clinical-decision-making.pdf,unclassified
https://trustees.aha.org/system/files/media/file/2024/02/TI_0224_ai-1.pdf,unclassified
https://aspr.hhs.gov/cyber/Documents/Health-Care-Sector-Cybersecurity-Dec2023-508.pdf,unclassified
https://www.ncvhs.hhs.gov/wp-content/uploads/2018/02/NCVHS-Beyond-HIPAA_Report-Final-02-08-18.pdf,endocrinology
https://www.healthit.gov/sites/default/files/2024-09/Samantha%20Segall.pdf,unclassified
https://www.healthit.gov/sites/default/files/page/2024-03/HITAC_Annual_Report_for_FY23_508.pdf,unclassified
https://www.cms.gov/outreach-and-education/medicare-learning-network-mln/mlnproducts/downloads/hipaaprivacyandsecurity.pdf,unclassified
https://dps.alaska.gov/getmedia/74138e18-b406-45c8-8409-54d66e17294f/241-Mobile-Audio-and-Video-Recording-05012023.pdf,unclassified
https://apcp.assembly.ca.gov/system/files/2025-04/ab-1043-wicks-apcp-analysis.pdf,psychiatry
https://sjud.senate.ca.gov/system/files/2025-03/sb-11-ashby-sjud-analysis.pdf,unclassified
https://www.dhcs.ca.gov/provgovpart/Documents/Waiver%20Renewal/CA_SNCP_Waiver_Amend-CMSapproval.pdf,"surgery, Obstetrics_Gynecology, oncology, cardiology, endocrinology, pulmonology, hematology, psychiatry, pediatrics, neurology, infectious_diseases"
https://portal.ct.gov/cid/-/media/cid/1_bulletins/bulletin-mc-25.pdf,unclassified
https://www.finance.idaho.gov/wp-content/uploads/2023/09/ETAC-AI-Principles-Final.pdf,unclassified
https://www.in.gov/mph/cdo/files/State-of-Indiana-Artificial-Intelligence-Policy.pdf,unclassified
https://finance.ky.gov/eProcurement/HumanaResponse/185_I_D_Implementation%20Plan_PROPRIETARY.pdf,unclassified
https://www.maine.gov/dental/documents/3-25-2022-combined_meeting_materials.pdf,"surgery, radiology, nephrology, psychiatry, infectious_diseases"
https://mgaleg.maryland.gov/cmte_testimony/2025/fin/1ctxkMXJfvAYrxbqCcdkt1LXD1lHMTTd-.pdf,unclassified
https://insurance.maryland.gov/Insurer/Documents/bulletins/24-11-The-Use-of-Artificial-Intelligence-Systems-in-Insurance.pdf,unclassified
https://mgaleg.maryland.gov/cmte_testimony/2024/fin/19866_02132024_203842-713.pdf,"Obstetrics_Gynecology, cardiology, psychiatry"
https://doi.nebraska.gov/sites/default/files/doc/IGD%20-%20-%20H1.pdf,unclassified
https://it.nv.gov/uploadedFiles/itnewnvgov/content/Governance/AI%20Guidelines.pdf,unclassified
https://www.pa.gov/content/dam/copapwp-pagov/en/oa/documents/policies/eo/2023-19.pdf,unclassified
https://governor.wa.gov/sites/default/files/exe_order/24-01%20-%20Artificial%20Intelligence%20%28tmp%29.pdf,unclassified
https://watech.wa.gov/sites/default/files/2024-11/Initial%20Procurement%20Guidelines%20for%20GenAI%20Final.pdf,unclassified
https://www.allhealthpolicy.org/wp-content/uploads/2024/01/alliance-3-SignatureSeries24-final-1.pdf,unclassified
https://mehi.masstech.org/sites/default/files/2022-04/privacy-and-security-guide.pdf,psychiatry
https://pdfs.semanticscholar.org/e7e6/8e80da85a121864853f7de1ba83dfa9a1c3d.pdf,unclassified
https://ieomsociety.org/proceedings/2024germany/168.pdf,unclassified
https://www.scitepress.org/Papers/2025/133095/133095.pdf,unclassified
https://pdfs.semanticscholar.org/7fa1/44eef185f0ecea7724fbcddffb7343fe1edf.pdf,unclassified
https://www.jrevmeds.com/article_211430_5bacafdc31021049a76d382bbcc9cbb8.pdf,unclassified
https://www.cureus.com/articles/305123-digital-health-policy-and-cybersecurity-regulations-regarding-artificial-intelligence-ai-implementation-in-healthcare.pdf,surgery
https://www.ijfmr.com/papers/2025/2/42672.pdf,unclassified
http://www.bakerdonelson.com/files/Uploads/Documents/ONC-2015%20privacy-and-security-guide.pdf,psychiatry
https://www.uapd.com/wp-content/uploads/Balancing-Good-Intentions.pdf,unclassified
https://www.cureusjournals.com/articles/3689-artificial-intelligence-and-privacy-concerns-balancing-innovation-with-security.pdf,unclassified
https://houstonhealthlaw.scholasticahq.com/article/85152.pdf,infectious_diseases
https://journalofethics.ama-assn.org/sites/joedb/files/2019-01/fred1-1902_1.pdf,unclassified
https://www.ama-assn.org/system/files/2019-08/ai-2018-board-policy-summary.pdf,unclassified
https://365.himss.org/sites/himss365/files/365/handouts/552564087/handout-BG4.pdf,unclassified
https://www.aha.org/system/files/media/file/2024/06/opinion-order-in-aha-et-al-v-xavier-becerra-et-al-6-20-2024.pdf,unclassified
https://www.healthit.gov/sites/default/files/interop-roadmap-sme-meeting-summary.pdf,unclassified
https://ecqi.healthit.gov/sites/default/files/CMSdQMStrategicRoadmap_032822.pdf,unclassified
https://www.nlm.nih.gov/od/bor/Sep_2023_BOR_Minutes_Accessible.pdf,surgery
https://www.cms.gov/medicare/provider-enrollment-and-certification/qapi/downloads/qapifiveelements.pdf,unclassified
https://sjud.senate.ca.gov/system/files/2025-04/sb-468-becker-sjud-analysis.pdf,unclassified
https://www.oregon.gov/oha/HSD/Medicaid-Policy/Documents/New-Initiatives-Implementation-Plan-Approval.pdf,unclassified
https://www.oregon.gov/oha/HPA/OHIT/Documents/20250206-HITOC-FebPolicyandProgramUpdates.pdf,unclassified
https://ago.vermont.gov/sites/ago/files/2025-04/Clearview%20Complaint%20-%204.25.2025%20Stamped%20Copy.pdf,unclassified
https://www.dmas.virginia.gov/media/qc1hcsdi/bmas-biennial-report-2023-2024-r.pdf,Obstetrics_Gynecology
https://www.hca.wa.gov/assets/program/hca-it-strategic-plan.pdf,unclassified
https://www.ehidc.org/sites/default/files/resources/files/Perspectives%20and%20Best%20Practices%20for%20Artificial%20Intelligence%20and%20Continuously%20Learning%20Systems%20in%20Healthcare.pdf,"endocrinology, infectious_diseases"
https://jnm.snmjournals.org/content/jnumed/64/10/1509.full.pdf,radiology
https://www.medrxiv.org/content/10.1101/2024.12.30.24319785v1.full.pdf,unclassified
https://professionalismandvalue.org/wp-content/uploads/2021/02/Better_Care_at_Lower_Cost_The_Path_to_Continuously_Learning_Health_Care_in_America.pdf,"surgery, Obstetrics_Gynecology, oncology, radiology, cardiology, pathology, gastroenterology, endocrinology, pulmonology, nephrology, psychiatry, pediatrics, neurology, infectious_diseases"
https://www.orfonline.org/public/uploads/posts/pdf/20230719010608.pdf,radiology
https://www.ippapublicpolicy.org/file/paper/6628eddc69339.pdf,unclassified
https://michiganross.umich.edu/sites/default/files/media/documents/2024/03/955%20Microsoft%202023-24%20ExecMAP%20Final%20Report.pdf,oncology
https://www.bsigroup.com/globalassets/localfiles/en-gb/about-bsi/nsb/innovation/mhra-ai-paper-2019.pdf,unclassified
https://connectedhi.com/wp-content/uploads/2022/04/CHIAITaskForceGMLPs.pdf,unclassified
https://nottingham-repository.worktribe.com/preview/2062727/MacraeGoverningAIsafety.pdf,unclassified
https://www.ijscia.com/wp-content/uploads/2025/04/Volume6-Issue2-Mar-Apr-No.869-381-386.pdf,unclassified
https://themedicon.com/pdf/medicalsciences/MCMS-08-292.pdf,ophthalmology
https://sjr-publishing.com/wp-content/uploads/2019/03/Artificial-Intelligence-in-Healthcare-Management-and-its-Role-in-Supporting-General.pdf,unclassified
https://www.ahima.org/media/023o4jwl/ahima-2024-2027-strategic-plan.pdf,unclassified
https://brand.amia.org/m/514c18c2cbc6e023/original/Microsoft-PowerPoint-About-25x5-Presentation-Slides.pdf,unclassified
https://www.aha.org/system/files/media/file/2021/07/Whitepaper-AI-Driven-Clinical-Surveillance_TTalks.pdf,unclassified
https://www.aha.org/system/files/media/file/2019/05/lifelong-learning-physician-competency-development.pdf,unclassified
https://www.aspe.hhs.gov/sites/default/files/documents/4b65476c58e363735aa9065a82a35df4/PTAC-TCOC-RTS.pdf,oncology
https://www.cms.gov/medicare/medicare-fee-for-service-payment/hospitaloutpatientpps/downloads/payment-chronic-care-management-services-faqs.pdf,unclassified
https://www.cdss.ca.gov/ord/entres/getinfo/pdf/gh1.pdf,unclassified
https://www.dhcs.ca.gov/services/ltc/Documents/AppendixB-Waiver-CA0139R06.pdf,unclassified
https://www.dhcs.ca.gov/provgovpart/Documents/GPP/GPP-Final-Evaluation-Report-6.18.19.pdf,"surgery, psychiatry, ophthalmology"
https://portal.ct.gov/-/media/ohs/hsp/ohs-statewide-health-care-facilities-and-services-plan-2024.pdf,"surgery, Obstetrics_Gynecology, oncology, radiology, cardiology, endocrinology, pulmonology, nephrology, psychiatry, pediatrics, ophthalmology, infectious_diseases"
https://www.legis.iowa.gov/docs/iac/rule/441.9.10.pdf,unclassified
https://www.health.ny.gov/health_care/medicaid/redesign/dsrip/pps_workshops/docs/2017-09-11_mco_bhic.pdf,psychiatry
https://www.health.ny.gov/health_care/medicaid/redesign/dsrip/docs/2016-08-12_integrated_care_faqs_redln.pdf,psychiatry
https://www.dshs.wa.gov/sites/default/files/ALTSA/rcs/documents/SOP/Chapter%206%20-%20CMAR.pdf,unclassified
https://z-inspection.org/wp-content/uploads/2021/12/Laufenberg_Werthmann_Frederike_Teresa_20_05_21_master.pdf,cardiology
https://www.oecd.org/content/dam/oecd/en/publications/reports/2021/06/laying-the-foundations-for-artificial-intelligence-in-health_2ac0de6a/3f62817d-en.pdf,"oncology, radiology, pulmonology, infectious_diseases"
https://s3.ca-central-1.amazonaws.com/assets.jmir.org/assets/preprints/preprint-71034-submitted.pdf,neurology
https://assets.cureusjournals.com/artifacts/upload/editorial/pdf/3758/20250429-48604-appuuq.pdf,unclassified
https://searchlf.ama-assn.org/letter/documentDownload?uri=/unstructured/binary/letter/LETTERS/lfcmts.zip/2025-1-27-Letter-to-Wu-re-2026-MA-Rule-Comments-v3.pdf,psychiatry
https://www.ama-assn.org/system/files/2022-pfs-qpp-proposed-rule.pdf,"surgery, oncology, psychiatry"
https://www.himss.org/sites/hde/files/media/file/2023/10/23/davies-2023-case-study-dchhs-public-health-final-august-29-2023.pdf,infectious_diseases
https://www.healthit.gov/sites/default/files/facas/2024-04-11_Presenter_Biographies.pdf,unclassified
https://www.nibib.nih.gov/sites/default/files/2024-05/NIBIB_FY25_CJ_508_2.pdf,"surgery, oncology, radiology, pathology, infectious_diseases"
https://cppa.ca.gov/regulations/pdf/ccpa_updates_cyber_risk_admt_ins_text.pdf,unclassified
https://www.in.gov/mph/cdo/files/State-of-Indiana-State-Agency-AI-Systems-Standard.pdf,unclassified
https://www.in.gov/mph/files/State-of-Indiana-Standard-AI-Readiness-Assessment-Methodology.pdf,unclassified
https://apps.legislature.ky.gov/CommitteeDocuments/7/12012/Nov%2018%202019%20Gaedeke%20-%20LARA%20MAPS%20Presentation.pdf,unclassified
https://www.supremecourt.ohio.gov/sites/disputeResolution/conference/2020/agenda/D2/D2.pdf,unclassified
https://www.oregon.gov/eis/cyber-security-services/Documents/Interim_AI_Guidelines_V1.5%201.pdf,unclassified
https://capitol.texas.gov/tlodocs/89R/billtext/pdf/HB00149I.pdf,unclassified
https://watech.wa.gov/sites/default/files/2023-11/HISPI_Trusted_Artificial_Intelligence_%28TAI%29_Model_Top_20_10-19-2023.pdf,unclassified
https://reports.weforum.org/docs/WEF_Earning_Trust_for_AI_in_Health_2025.pdf,unclassified
https://prod.drupal.gaotest.org/assets/880/874488.pdf,unclassified
https://www.biodiritto.org/ocmultibinary/download/4592/53605/1/3fe7f8ed9439da49d6ecd8fdbd829bed/file/2024a_205_signed.pdf,unclassified
https://careq.ucsd.edu/_files/CareQ%20FINAL%20slides.pdf,unclassified
https://lawcat.berkeley.edu/record/1312621/files/Hobart.pdf,neurology
https://jscholarship.library.jhu.edu/bitstream/1774.2/59992/1/ZHAN-DISSERTATION-2018.pdf,"cardiology, neurology, infectious_diseases"
https://www.accessdata.fda.gov/cdrh_docs/pdf22/K223659.pdf,"oncology, neurology"
https://empowerprogram.hhs.gov/emPOWER-AI-Job-Aid.pdf,unclassified
https://www.healthit.gov/sites/default/files/facas/2021-01-13_FDA_Digital_Health_Center_Presentation.pdf,unclassified
https://www.healthit.gov/sites/default/files/facas/2024-10-17_Draft_HITAC_Annual_Report_for_FY24_508.pdf,unclassified
https://seed.nih.gov/sites/default/files/2024-01/Regulatory-Knowledge-Guide-for-Digital-Health_0.pdf,unclassified
https://www.nist.gov/system/files/documents/2018/10/19/who_will_own_the_secrets_in_our_genes_woodrow_wilson_center.pdf,oncology
https://doc.alabama.gov/docs/AdminRegs/AR631.pdf,psychiatry
https://sbud.senate.ca.gov/sites/sbud.senate.ca.gov/files/California%20at%20the%20Forefront%20Backgrounder.pdf,unclassified
https://apcp.assembly.ca.gov/sites/privacycp.assembly.ca.gov/files/201920200AB1760_AB_1760_ABPCA_04-12-2019_Assembly_Privacy_And_Consumer_Protection_Committee_87824.pdf,unclassified
https://dhss.delaware.gov/dph/chca/files/newbornhearingscreeninganddiagnosticcenter.pdf,"pediatrics, otolaryngology"
https://health.hawaii.gov/ddd/files/2022/02/Hawaii-IDD-Waiver-Rates-Effective-7-1-2021-Issued-2-28-2022.pdf,psychiatry
https://www.in.gov/health/files/Definitions.pdf,unclassified
https://www.in.gov/idoi/files/IN_state_required_benefits.pdf,unclassified
https://www.in.gov/medicaid/providers/files/bulletins/BT2022121.pdf,"surgery, oncology, radiology, cardiology, pathology, gastroenterology, pulmonology, nephrology, neurology, infectious_diseases"
https://www.legis.iowa.gov/docs/code/321.276.pdf,unclassified
https://ksbn.kansas.gov/wp-content/uploads/NPA/60-16-102.pdf,unclassified
https://www.chfs.ky.gov/agencies/os/oig/Kentucky%20Regulations%20and%20Statutes/Telehealth%20Terminology%20Glossary%20FINAL%20-%20July%202022.pdf,unclassified
https://www.health.ny.gov/health_care/medicaid/program/medicaid_health_homes/docs/restriction_exception_codes.pdf,unclassified
https://www.health.ny.gov/facilities/nursing/rights/appeal_decisions/docs/DA21_5651_Redacted.pdf,unclassified
https://dam.assets.ohio.gov/image/upload/medicaid.ohio.gov/Providers/Billing/BillingInstructions/ModifiersODM.pdf,surgery
https://www.oregon.gov/doc/rules-and-policies/Documents/291-124-health-services-dme.pdf,surgery
https://www.pa.gov/content/dam/copapwp-pagov/en/dhs/documents/docs/publications/documents/2023-medicaid-state-plan/0018.A%20Attachment.3.1L-1.pdf,unclassified
https://www.tn.gov/content/dam/tn/health/healthprofboards/medicalexaminers/MD_SP_Application.pdf,unclassified
https://www.team-nb.org/wp-content/uploads/2024/11/Team-NB-PositionPaper-AI-in-MD-Questionnaire-V1-20241125.pdf,unclassified
https://www.imdrf.org/sites/default/files/2021-10/Machine%20Learning-enabled%20Medical%20Devices%20-%20A%20subset%20of%20Artificial%20Intelligence-enabled%20Medical%20Devices%20-%20Key%20Terms%20and%20Definitions.pdf,unclassified
https://www.imdrf.org/sites/default/files/2022-05/IMDRF%20AIMD%20WG%20Final%20Document%20N67.pdf,unclassified
https://www.gwlr.org/wp-content/uploads/2023/03/91-Geo.-Wash.-L.-Rev.-79-2023.pdf,"oncology, radiology, cardiology, dermatology, infectious_diseases"
https://pathologyinnovationcc.org/s/R_1673131960448.pdf,unclassified
https://haiweb.org/storage/2023/03/MDR-AIAct_OnePager_FINAL.pdf,unclassified
http://www.sciencepolicyjournal.org/uploads/5/4/3/4/5434385/dortche_etal_jspg_21-3.pdf,unclassified
https://media.path.org/documents/AI_regulatory_landscape_FINAL.pdf,unclassified
https://ceur-ws.org/Vol-3456/paper1-2.pdf,unclassified
https://ceur-ws.org/Vol-3264/HEDA22_paper_2.pdf,unclassified
