Date,Focus Area,Subcategory,Jurisdiction,Context,AI Type,Source,Geographic Context,Actionability,URL
2025-07-05,Responsible Implementation,Post-Deployment Monitoring,Unclassified,Hospitals,Unclassified,Unclassified,Unclassified,Unclassified,https://www.in.gov/health/files/Roadmap_to_a_Comprehensive_Skin_Safety_Program.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,State,Unclassified,Unclassified,Unclassified,Unclassified,Actionable Governance,https://www.legis.iowa.gov/docs/iac/chapter/09-03-2014.481.31.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Government,Unclassified,Unclassified,https://apps.legislature.ky.gov/lrc/publications/ResearchReports/RR491.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.dnr.louisiana.gov/assets/OC/env_div/ep_waste_sec/UNOCAL_1/3_Rodgers_ERA_Sept30.pdf
2025-07-05,Responsible Implementation,Post-Deployment Monitoring,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www1.maine.gov/ems/sites/maine.gov.ems/files/inline-files/14-Final-2021-Protocol-Pandemic.pdf
2025-07-05,Responsible Implementation,Post-Deployment Monitoring,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.maine.gov/ems/sites/maine.gov.ems/files/inline-files/Pandemic-Response-Protocol-20200728.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Government,Unclassified,Unclassified,https://mgaleg.maryland.gov/cmte_testimony/2025/fin/1Vg83uE0R6-793z7fpbFB-J_leMUMybo_.pdf
2025-07-05,Responsible Implementation,Post-Deployment Monitoring,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://mhcc.maryland.gov/mhcc/pages/home/meeting_schedule/documents/updates/2024/updt_20240222.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Federal,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.dli.mn.gov/sites/default/files/pdf/CPL_2-2.44_bbp.pdf
2025-07-05,Responsible Implementation,Post-Deployment Monitoring,Unclassified,Unclassified,Unclassified,Government,Unclassified,Unclassified,https://wtsc.wa.gov/wp-content/uploads/dlm_uploads/2024/07/WA-SHSP-TargetZero_Public-Draft-July15.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.cms.gov/files/document/cms-9895-p-patient-protection-final.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Unclassified,Unclassified,Unclassified,Government,Unclassified,Unclassified,https://www.commerce.alaska.gov/web/Portals/5/pub/BoardMeetings/MED_MeetingBook_2024_02_16.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Rural,Unclassified,https://apcp.assembly.ca.gov/system/files/2025-05/background-paper-genai-in-health-care-joint-asm-health-privacy-hearing-5.28.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.gov.ca.gov/wp-content/uploads/2025/06/June-17-2025-%E2%80%93-The-California-Report-on-Frontier-AI-Policy.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Federal,Unclassified,Unclassified,Government,Unclassified,Actionable Governance,https://cppa.ca.gov/regulations/pdf/part9_all_comments_combined_redacted_oral_not_included.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Rural,Unclassified,https://ahea.assembly.ca.gov/system/files/2025-05/background_paper_genai_in_health_care_joint_asm_health_privacy_hearing_5.28.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Generative Model,Unclassified,Unclassified,Unclassified,https://doit.illinois.gov/content/dam/soi/en/web/doit/meetings/ai-taskforce/reports/2024-gen-ai-task-force-report.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,State,Unclassified,Unclassified,Government,Unclassified,Actionable Governance,https://www.auditor.illinois.gov/Audit-Reports/Compliance-Agency-List/DCEO/FY04-DCEO-COMP-full.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.sos.ms.gov/adminsearch/ACCode/00000382c.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://sos.ms.gov/ACProposed/00021673b.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.wcb.ny.gov/content/main/hcpp/MedicalTreatmentGuidelines/Hip_GroinMTG2021.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Unclassified,Unclassified,Unclassified,Government,Unclassified,Actionable Governance,https://www.pa.gov/content/dam/copapwp-pagov/en/dhs/documents/providers/providers/documents/managed-care-information/2024-HealthChoices-Agreement-Including-Exhibits-and-Non-financial-Appendices.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://cprit.texas.gov/media/3628/oc_packet_02192025.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://cprit.texas.gov/media/3098/oc_packet_08162023.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Generative Model,Nonprofit,Unclassified,Unclassified,https://ai.utah.gov/wp-content/uploads/Best-Practices-Mental-Health-Therapists.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.utah.gov/pmn/files/1284477.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Government,Unclassified,Unclassified,https://jlarc.virginia.gov/pdfs/reports/Rpt598-2.pdf
2025-07-05,Privacy and Security,Cybersecurity Measures,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.dcjs.virginia.gov/sites/dcjs.virginia.gov/files/Deisinger%20Consulting%20VA%20DCJS%20IHE%20BTAM%20Foundations%202025%20HANDOUT.pdf
2025-07-05,Privacy and Security,Cybersecurity Measures,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.dcjs.virginia.gov/sites/dcjs.virginia.gov/files/training-events/7735/deisingerconsultingvadcjsihebtam2022finalhandout.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.hca.wa.gov/assets/billers-and-providers/Physician-related-services-bg-20240101.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://www.courts.wa.gov/subsite/mjc/docs/2019/AI_Now_2018_Report.pdf
2025-07-05,Bias and Fairness,Discrimination Mitigation,Unclassified,Unclassified,Predictive Model,Unclassified,Unclassified,Unclassified,https://www.courts.wa.gov/subsite/mjc/docs/2019/Algorithmic%20Transparency%20for%20the%20Smart%20City.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://sboh.wa.gov/sites/default/files/2023-01/HIR-2023-01-HB1169.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Unclassified,Hospitals,Unclassified,Unclassified,Unclassified,Unclassified,https://www.cms.gov/files/document/hcahps-qag-v160.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Unclassified,Unclassified,Unclassified,Government,Unclassified,Unclassified,https://www.commerce.alaska.gov/web/Portals/5/pub/BoardMeetings/MED_MeetingBook_2024_02_16.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://cppa.ca.gov/meetings/materials/20240308_item4_draft_risk.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Federal,Unclassified,Unclassified,Government,Unclassified,Actionable Governance,https://cppa.ca.gov/regulations/pdf/part9_all_comments_combined_redacted_oral_not_included.pdf
2025-07-05,Privacy and Security,Data Protection,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://cppa.ca.gov/regulations/pdf/rm1_late_comments.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://apcp.assembly.ca.gov/system/files/2024-02/2.27-backgrounder-final.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://apcp.assembly.ca.gov/system/files/2025-05/5.27-background-paper-final_0.pdf
2025-07-05,Transparency and Explainability,Algorithmic Transparency,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://leg.mt.gov/content/Publications/fiscal/2027-Biennium/Committees/LFC/Agency-Required-Reports/Section-A/5-12-209-MCA-Public-Information-Request-Report-OPIR-Q3-FY25.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Actionable Governance,https://www.pa.gov/content/dam/copapwp-pagov/en/dhs/documents/healthchoices/hc-providers/documents/2024-CHC-Agreement-Final.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.dshs.texas.gov/sites/default/files/library/Acronyms-List-2023.pdf
2025-07-05,Privacy and Security,Data Protection,Unclassified,Unclassified,Unclassified,Government,Unclassified,Unclassified,https://www.dps.texas.gov/sites/default/files/documents/securityreview/documents/cjisSecurityPolicy_v5-9-2.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://watech.wa.gov/sites/default/files/2024-12/Final%202024%20AI%20Task%20Force%20Report%20-%20AG.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://wmc.wa.gov/sites/default/files/public/Newsletter/2024Spring/WMCUpdateSpring2024.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Government,Unclassified,Unclassified,https://www.govops.ca.gov/wp-content/uploads/sites/11/2020/07/BWG-Final-Report-2020-July1.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://cdt.ca.gov/wp-content/uploads/2021/06/Adopting-Responsible-AI-in-Practice.pdf
2025-07-05,Bias and Fairness,Equity Audits,Unclassified,Unclassified,Unclassified,Government,Unclassified,Unclassified,https://ndbf.nebraska.gov/sites/default/files/industries/Digital%20Asset%20Depository%20Nebraska%20AML%20CFT%20and%20OFAC%20Examination%20Manual_1.pdf
2025-07-05,Privacy and Security,Data Protection,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.nj.gov/treasury/revenue/rms/pdf/RecordsSecurityintheVirtualWorld.pdf
2025-07-05,Privacy and Security,Data Protection,Unclassified,Unclassified,Unclassified,Government,Unclassified,Unclassified,https://www.dps.texas.gov/sites/default/files/documents/securityreview/documents/cjisSecurityPolicy_v5-9-2.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,State,Hospitals,Unclassified,Unclassified,Unclassified,Unclassified,https://www.cms.gov/Regulations-and-Guidance/Guidance/Manuals/downloads/som107ap_a_hospitals.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://www.cms.gov/priorities/innovation/files/x/aichallenge-pubnotice_08_13_2020.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://aitaskforce.alabama.gov/wp-content/uploads/2024/04/Microsoft-AI-Procurement-Paper_Final.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://sjud.senate.ca.gov/system/files/2025-04/sb-813-mcnerney-sjud-analysis.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Rural,Unclassified,https://apcp.assembly.ca.gov/system/files/2025-05/background-paper-genai-in-health-care-joint-asm-health-privacy-hearing-5.28.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.govops.ca.gov/wp-content/uploads/sites/11/2023/11/GenAI-EO-1-Report_FINAL.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://cdt.ca.gov/wp-content/uploads/2022/11/CDT-Privacy-Proof-Your-AI-Technology-final.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://portal.ct.gov/-/media/OPM/Fin-General/Policies/CT-Responsible-AI-Policy-Framework-Final-02012024.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Generative Model,Unclassified,Unclassified,Unclassified,https://doit.illinois.gov/content/dam/soi/en/web/doit/meetings/ai-taskforce/reports/2024-gen-ai-task-force-report.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Generative Model,Unclassified,Unclassified,Unclassified,https://doit.illinois.gov/content/dam/soi/en/web/doit/meetings/ai-taskforce/reports/20241220-gen-ai-task-force-report.pdf
2025-07-05,Privacy and Security,Cybersecurity Measures,Unclassified,Unclassified,Unclassified,Government,Unclassified,Unclassified,https://iemaohs.illinois.gov/content/dam/soi/en/web/iemaohs/hs/documents/vision.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Unclassified,Emergency Settings,Unclassified,Unclassified,Unclassified,Actionable Governance,https://www.in.gov/health/files/Identifying_Vulnerable_Older_Adults_All_Hazard_Emergencies.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Government,Unclassified,Unclassified,https://mgaleg.maryland.gov/cmte_testimony/2025/fin/1Vg83uE0R6-793z7fpbFB-J_leMUMybo_.pdf
2025-07-05,Privacy and Security,Cybersecurity Measures,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.lcc.mn.gov/lccs/Meetings/20231113/fr-Identity-breach-report-23.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.sos.ms.gov/adminsearch/ACCode/00000382c.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Actionable Governance,https://dhcfp.nv.gov/uploadedFiles/dhcfpnvgov/content/About/HIPAA/Privacy_and_Security_Guide_HIPAA_for_Providers_Page.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.nj.gov/treasury/contract_compliance/documents/pdf/guidelines/VoidedCertificates.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Government,Unclassified,Unclassified,https://www.nj.gov/education/qsac/csssd/docs/CSSSD_NJQSAC_Manual.pdf
2025-07-05,Responsible Implementation,Post-Deployment Monitoring,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Actionable Governance,https://www.nj.gov/connect/documents/bead/BEAD-Five-Year%20Action%20Plan.pdf
2025-07-05,Transparency and Explainability,Algorithmic Transparency,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.iad.nm.gov/wp-content/uploads/2024/01/NMDOH-STCA-Final-with-PA-signature-7.18.23.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.hca.nm.gov/wp-content/uploads/BEHAVIORAL-HEALTH-POLICY-AND-BILLING-MANUAL-FINAL-12.23.21-1.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,State,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://dam.assets.ohio.gov/image/upload/drc.ohio.gov/MyOhio/Policies/Policy%20Definitions/Policy%20Definition%20Spreadsheet%20-%20Intranet%202021.pdf
2025-07-05,Transparency and Explainability,Algorithmic Transparency,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.oregon.gov/oha/HPA/OHIT-HITOC/Documents/HB4150FinalReport.SupportingStatewideCIE.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Unclassified,Unclassified,Unclassified,Government,Unclassified,Actionable Governance,https://www.pa.gov/content/dam/copapwp-pagov/en/dhs/documents/providers/providers/documents/managed-care-information/2024-HealthChoices-Agreement-Including-Exhibits-and-Non-financial-Appendices.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Unclassified,Unclassified,Unclassified,Government,Unclassified,Unclassified,https://www.pa.gov/content/dam/copapwp-pagov/en/dhs/documents/ehealth/documents/pa-ehealth-advisory-board-meeting-slides_8-2-2024.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Federal,Unclassified,Unclassified,Government,Unclassified,Unclassified,https://www.tn.gov/content/dam/tn/attorneygeneral/documents/pr/2023/ma23-34-comment.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Government,Unclassified,Unclassified,https://www.tn.gov/content/dam/tn/finance/aicouncil/documents/TN%20AI%20Advisory%20Council%20Meeting%20Presentation%20-%2011.20.2024.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.dshs.texas.gov/sites/default/files/library/Acronyms-List-2023.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Government,Unclassified,Unclassified,https://jlarc.virginia.gov/pdfs/reports/Rpt598-2.pdf
2025-07-05,Responsible Implementation,Post-Deployment Monitoring,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.vdh.virginia.gov/content/uploads/sites/23/2021/05/fema_covid-19-pandemic-operational-guidance_5-17-2021-1.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://www.courts.wa.gov/subsite/mjc/docs/2019/AI_Now_2018_Report.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.hca.wa.gov/assets/program/commission-baseline-report-20221101.pdf
2025-07-05,Responsible Implementation,Post-Deployment Monitoring,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Actionable Governance,https://www.hca.wa.gov/assets/program/final-technical-and-operational-plan-988.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://watech.wa.gov/sites/default/files/2023-11/WA%20EHR_Final%20Enterprise%20EHR%20Plan_vFinal%20-%20TSB%20Review.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Unclassified,Emergency Settings,Unclassified,Unclassified,Unclassified,Actionable Governance,https://dhhr.wv.gov/healthprep/plan/specialpopulations/Documents/Emergency%20Preparedness%20Guide%20for%20Older%20Adults.pdf
2025-07-05,Bias and Fairness,Equity Audits,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://eda.wv.gov/wp-content/uploads/2024/10/FINAL-WVEDA-Financial-Statements-2024.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.govops.ca.gov/wp-content/uploads/sites/11/2023/11/GenAI-EO-1-Report_FINAL.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Actionable Governance,https://www.bbs.ca.gov/pdf/agen_notice/2021/20210909_10_iv.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.hca.nm.gov/wp-content/uploads/BEHAVIORAL-HEALTH-POLICY-AND-BILLING-MANUAL-FINAL-12.23.21-1.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,State,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://dam.assets.ohio.gov/image/upload/drc.ohio.gov/MyOhio/Policies/Policy%20Definitions/Policy%20Definition%20Spreadsheet%20-%20Intranet%202021.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Government,Unclassified,Unclassified,https://www.lsc.ohio.gov/assets/legislation/136/hb96/ph/files/hb96-bill-analysis-as-passed-by-the-house-136th-general-assembly.pdf
2025-07-05,Responsible Implementation,Governance Structures,Federal,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://capitol.texas.gov/tlodocs/89R/billtext/pdf/HR01446F.pdf
2025-07-05,Bias and Fairness,Equity Audits,Unclassified,Unclassified,Unclassified,Government,Unclassified,Unclassified,https://www.doa.virginia.gov/reports/Corrective_Action_Plan/FY24-Single-Audit.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Unclassified,Unclassified,Unclassified,Government,Unclassified,Unclassified,https://www.dcyf.wa.gov/sites/default/files/pdf/reports/APSR-2023.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://wmc.wa.gov/sites/default/files/public/documents/MedicalCommission4SHB1103Report12-12-12.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,State,Hospitals,Unclassified,Unclassified,Unclassified,Unclassified,https://www.cms.gov/Regulations-and-Guidance/Guidance/Manuals/downloads/som107ap_a_hospitals.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://wms-mmdl.cms.gov/WMS/help/35/Instructions_TechnicalGuide_V3.6.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.cms.gov/files/document/wiser-model-rfa.pdf
2025-07-05,Bias and Fairness,Discrimination Mitigation,Unclassified,Unclassified,Unclassified,Government,Unclassified,Unclassified,https://adem.alabama.gov/sites/default/files/2025-03/CitizensGuide.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Unclassified,Unclassified,Unclassified,Government,Unclassified,Unclassified,https://www.commerce.alaska.gov/web/Portals/5/pub/BoardMeetings/MED_MeetingBook_2024_02_16.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Rural,Unclassified,https://apcp.assembly.ca.gov/system/files/2025-05/background-paper-genai-in-health-care-joint-asm-health-privacy-hearing-5.28.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Federal,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://oag.ca.gov/system/files/attachments/press-docs/FINAL-%20Letter%20to%20Secretary%20Xavier%20Becerra%20and%20Dr.%20Tripathi%206-20-2023.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://www.gov.ca.gov/wp-content/uploads/2025/06/June-17-2025-%E2%80%93-The-California-Report-on-Frontier-AI-Policy.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://sjud.senate.ca.gov/system/files/2025-04/sb-813-mcnerney-sjud-analysis.pdf
2025-07-05,Privacy and Security,Compliance Frameworks,Federal,Unclassified,Unclassified,Government,Unclassified,Actionable Governance,https://cppa.ca.gov/regulations/pdf/part9_all_comments_combined_redacted_oral_not_included.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://oag.ca.gov/system/files/attachments/press-docs/Legal%20Advisory%20-%20Application%20of%20Existing%20CA%20Laws%20to%20Artificial%20Intelligence.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Federal,Unclassified,Unclassified,Government,Unclassified,Unclassified,https://oag.ca.gov/system/files/attachments/press-docs/NTIA%20AI%20Comment.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://oag.ca.gov/system/files/attachments/press-docs/Final%20Legal%20Advisory%20-%20Application%20of%20Existing%20CA%20Laws%20to%20Artificial%20Intelligence%20in%20Healthcare.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Rural,Unclassified,https://ahea.assembly.ca.gov/system/files/2025-05/background_paper_genai_in_health_care_joint_asm_health_privacy_hearing_5.28.pdf
2025-07-05,Privacy and Security,Privacy-Preserving Techniques,Federal,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,https://apcp.assembly.ca.gov/sites/privacycp.assembly.ca.gov/files/201920200AB1760_AB_1760_ABPCA_04-12-2019_Assembly_Privacy_And_Consumer_Protection_Committee_87824.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Federal,Unclassified,Unclassified,Government,Unclassified,Unclassified,https://portal.ct.gov/-/media/AG/Press_Releases/2023/NTIA-AI-Comment.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Unclassified,Nonprofit,Unclassified,Unclassified,https://dopl.idaho.gov/wp-content/uploads/2025/06/2025-June-BOM-newsletter.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Generative Model,Unclassified,Unclassified,Unclassified,https://doit.illinois.gov/content/dam/soi/en/web/doit/meetings/ai-taskforce/reports/2024-gen-ai-task-force-report.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Generative Model,Unclassified,Unclassified,Unclassified,https://doit.illinois.gov/content/dam/soi/en/web/doit/meetings/ai-taskforce/reports/20241220-gen-ai-task-force-report.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Government,Unclassified,Unclassified,https://idfpr.illinois.gov/content/dam/soi/en/web/idfpr/ccico/pdfs/rights-and-responsibilities-of-association-board-members.pdf
2025-07-05,Responsible Implementation,Post-Deployment Monitoring,Unclassified,Emergency Settings,Unclassified,Government,Unclassified,Actionable Governance,https://iemaohs.illinois.gov/content/dam/soi/en/web/iemaohs/preparedness/documents/ieop/ieop-base-plan.pdf
2025-07-05,Responsible Implementation,Post-Deployment Monitoring,Unclassified,Emergency Settings,Unclassified,Government,Unclassified,Actionable Governance,https://iemaohs.illinois.gov/content/dam/soi/en/web/iemaohs/preparedness/documents/ieop/ieop-base-plan.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Government,Unclassified,Unclassified,https://apps.legislature.ky.gov/lrc/publications/ResearchReports/RR491.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,Unclassified,Unclassified,Generative Model,Unclassified,Unclassified,Unclassified,https://apps.legislature.ky.gov/CommitteeDocuments/28/30685/UofL%20AI%20report.pdf
2025-07-05,Responsible Implementation,Governance Structures,Unclassified,Unclassified,Unclassified,Government,Unclassified,Unclassified,https://mgaleg.maryland.gov/cmte_testimony/2025/fin/1Vg83uE0R6-793z7fpbFB-J_leMUMybo_.pdf
2025-07-05,Responsible Implementation,Ethical Deployment,State,Unclassified,Unclassified,Government,Unclassified,Actionable Governance,https://mgaleg.maryland.gov/2024RS/fnotes/bil_0008/sb0818.pdf
